filename,relative_path,status,reason,vertex_count,edge_count,vertex_types,edge_types,missing_vertices,missing_edges,top_vertex_types,top_edge_types,file_size_mb
CWE-416_CVE-2023-3389_7_vuln.cpg.json,CWE-416_CVE-2023-3389_7_vuln.cpg.json,OK,success,1105,3615,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:142|METHOD_PARAMETER_OUT:142|MEMBER:109|BLOCK:85,AST:919|EVAL_TYPE:640|REACHING_DEF:521|CONTAINS:407|SOURCE_FILE:260|REF:197,3.99
CWE-416_CVE-2023-3389_8_vuln.cpg.json,CWE-416_CVE-2023-3389_8_vuln.cpg.json,OK,success,1440,6041,23,16,None,None,TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:172|METHOD_PARAMETER_OUT:172|BLOCK:110|MEMBER:109,AST:1247|REACHING_DEF:986|EVAL_TYPE:904|CONTAINS:624|CFG:340|DOMINATE:325,5.72
CWE-416_CVE-2023-3390_0_vuln.cpg.json,CWE-416_CVE-2023-3390_0_vuln.cpg.json,OK,success,2361,13174,24,17,None,None,CALL:314|IDENTIFIER:275|METHOD_PARAMETER_IN:243|METHOD_PARAMETER_OUT:243|TYPE_DECL:209|TYPE:201,REACHING_DEF:2425|AST:2153|EVAL_TYPE:1668|CONTAINS:1291|CFG:945|POST_DOMINATE:899,10.73
CWE-416_CVE-2023-3439_0_vuln.cpg.json,CWE-416_CVE-2023-3439_0_vuln.cpg.json,OK,success,1063,3410,22,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:134|METHOD_PARAMETER_OUT:134|MEMBER:109|BLOCK:80,AST:878|EVAL_TYPE:606|REACHING_DEF:477|CONTAINS:389|SOURCE_FILE:259|REF:189,3.81
CWE-416_CVE-2023-3439_1_vuln.cpg.json,CWE-416_CVE-2023-3439_1_vuln.cpg.json,OK,success,1134,3812,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:145|METHOD_PARAMETER_OUT:145|MEMBER:109|BLOCK:87,AST:948|EVAL_TYPE:663|REACHING_DEF:554|CONTAINS:423|SOURCE_FILE:260|REF:198,4.13
CWE-416_CVE-2023-35823_0_vuln.cpg.json,CWE-416_CVE-2023-35823_0_vuln.cpg.json,OK,success,1012,3136,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:125|METHOD_PARAMETER_OUT:125|MEMBER:109|BLOCK:73,AST:827|EVAL_TYPE:563|REACHING_DEF:417|CONTAINS:369|SOURCE_FILE:259|REF:184,3.59
CWE-416_CVE-2023-35823_1_vuln.cpg.json,CWE-416_CVE-2023-35823_1_vuln.cpg.json,OK,success,1080,3555,22,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:134|METHOD_PARAMETER_OUT:134|MEMBER:109|BLOCK:80,AST:895|EVAL_TYPE:617|REACHING_DEF:502|CONTAINS:407|SOURCE_FILE:259|REF:191,3.92
CWE-416_CVE-2023-35824_0_vuln.cpg.json,CWE-416_CVE-2023-35824_0_vuln.cpg.json,OK,success,1232,4494,22,17,None,None,TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:148|METHOD_PARAMETER_OUT:148|MEMBER:109|BLOCK:92,AST:1039|EVAL_TYPE:732|REACHING_DEF:731|CONTAINS:493|SOURCE_FILE:267|REF:227,4.64
CWE-416_CVE-2023-35826_0_vuln.cpg.json,CWE-416_CVE-2023-35826_0_vuln.cpg.json,OK,success,1131,3797,23,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:141|METHOD_PARAMETER_OUT:141|MEMBER:109|BLOCK:87,AST:944|EVAL_TYPE:655|REACHING_DEF:554|CONTAINS:426|SOURCE_FILE:261|REF:196,4.12
CWE-416_CVE-2023-35828_0_vuln.cpg.json,CWE-416_CVE-2023-35828_0_vuln.cpg.json,OK,success,1130,3813,22,14,CONTROL_STRUCTURE,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:141|METHOD_PARAMETER_OUT:141|MEMBER:109|BLOCK:85,AST:943|EVAL_TYPE:656|REACHING_DEF:574|CONTAINS:426|SOURCE_FILE:261|REF:198,4.13
CWE-416_CVE-2023-35829_0_vuln.cpg.json,CWE-416_CVE-2023-35829_0_vuln.cpg.json,OK,success,1073,3439,22,14,CONTROL_STRUCTURE,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:134|METHOD_PARAMETER_OUT:134|MEMBER:109|BLOCK:80,AST:886|EVAL_TYPE:610|REACHING_DEF:481|CONTAINS:394|SOURCE_FILE:261|REF:191,3.84
CWE-416_CVE-2023-3609_0_vuln.cpg.json,CWE-416_CVE-2023-3609_0_vuln.cpg.json,OK,success,1339,5203,23,16,None,None,TYPE_DECL:193|TYPE:185|METHOD_PARAMETER_IN:173|METHOD_PARAMETER_OUT:173|MEMBER:109|BLOCK:103,AST:1147|REACHING_DEF:859|EVAL_TYPE:829|CONTAINS:544|SOURCE_FILE:266|CFG:264,5.16
CWE-416_CVE-2023-3610_0_vuln.cpg.json,CWE-416_CVE-2023-3610_0_vuln.cpg.json,OK,success,1071,3466,21,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:134|METHOD_PARAMETER_OUT:134|MEMBER:109|BLOCK:79,AST:884|EVAL_TYPE:612|REACHING_DEF:490|CONTAINS:395|SOURCE_FILE:261|REF:197,3.86
CWE-416_CVE-2023-3610_1_vuln.cpg.json,CWE-416_CVE-2023-3610_1_vuln.cpg.json,OK,success,1194,4350,23,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:144|METHOD_PARAMETER_OUT:144|MEMBER:109|BLOCK:87,AST:1005|EVAL_TYPE:702|REACHING_DEF:623|CONTAINS:482|SOURCE_FILE:263|CFG:213,4.49
CWE-416_CVE-2023-3610_2_vuln.cpg.json,CWE-416_CVE-2023-3610_2_vuln.cpg.json,OK,success,1308,5155,24,16,None,None,TYPE_DECL:193|TYPE:185|METHOD_PARAMETER_IN:160|METHOD_PARAMETER_OUT:160|MEMBER:109|BLOCK:96,AST:1116|REACHING_DEF:860|EVAL_TYPE:792|CONTAINS:545|CFG:271|SOURCE_FILE:266,5.08
CWE-416_CVE-2023-3610_3_vuln.cpg.json,CWE-416_CVE-2023-3610_3_vuln.cpg.json,OK,success,1038,3272,20,14,CONTROL_STRUCTURE,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:131|METHOD_PARAMETER_OUT:131|MEMBER:109|BLOCK:75,AST:852|EVAL_TYPE:586|REACHING_DEF:457|CONTAINS:377|SOURCE_FILE:260|REF:190,3.71
CWE-416_CVE-2023-3610_4_vuln.cpg.json,CWE-416_CVE-2023-3610_4_vuln.cpg.json,OK,success,1091,3565,22,17,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:138|METHOD_PARAMETER_OUT:138|MEMBER:109|BLOCK:81,AST:903|EVAL_TYPE:624|REACHING_DEF:503|CONTAINS:405|SOURCE_FILE:262|REF:198,3.94
CWE-416_CVE-2023-3610_5_vuln.cpg.json,CWE-416_CVE-2023-3610_5_vuln.cpg.json,OK,success,1088,3496,23,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:138|METHOD_PARAMETER_OUT:138|MEMBER:109|BLOCK:81,AST:899|EVAL_TYPE:619|REACHING_DEF:490|CONTAINS:398|SOURCE_FILE:263|REF:194,3.9
CWE-416_CVE-2023-3610_6_vuln.cpg.json,CWE-416_CVE-2023-3610_6_vuln.cpg.json,OK,success,1155,3939,23,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:146|METHOD_PARAMETER_OUT:146|MEMBER:109|BLOCK:87,AST:966|EVAL_TYPE:677|REACHING_DEF:570|CONTAINS:438|SOURCE_FILE:263|REF:205,4.22
CWE-416_CVE-2023-3610_7_vuln.cpg.json,CWE-416_CVE-2023-3610_7_vuln.cpg.json,OK,success,1173,4223,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:140|METHOD_PARAMETER_OUT:140|MEMBER:109|BLOCK:85,AST:985|EVAL_TYPE:685|REACHING_DEF:590|CONTAINS:472|SOURCE_FILE:262|CFG:205,4.39
CWE-416_CVE-2023-3610_8_vuln.cpg.json,CWE-416_CVE-2023-3610_8_vuln.cpg.json,OK,success,1084,3528,22,17,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:136|METHOD_PARAMETER_OUT:136|MEMBER:109|BLOCK:81,AST:897|EVAL_TYPE:619|REACHING_DEF:489|CONTAINS:403|SOURCE_FILE:261|REF:196,3.91
CWE-416_CVE-2023-3610_9_vuln.cpg.json,CWE-416_CVE-2023-3610_9_vuln.cpg.json,OK,success,1085,3574,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:137|METHOD_PARAMETER_OUT:137|MEMBER:109|BLOCK:79,AST:899|EVAL_TYPE:621|REACHING_DEF:521|CONTAINS:404|SOURCE_FILE:260|REF:194,3.93
CWE-416_CVE-2023-3776_0_vuln.cpg.json,CWE-416_CVE-2023-3776_0_vuln.cpg.json,OK,success,1254,4656,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:161|METHOD_PARAMETER_OUT:161|MEMBER:109|BLOCK:94,AST:1063|EVAL_TYPE:759|REACHING_DEF:759|CONTAINS:498|SOURCE_FILE:265|REF:233,4.75
CWE-416_CVE-2023-3812_0_vuln.cpg.json,CWE-416_CVE-2023-3812_0_vuln.cpg.json,OK,success,1331,5162,24,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:168|METHOD_PARAMETER_OUT:168|MEMBER:109|BLOCK:104,AST:1144|EVAL_TYPE:829|REACHING_DEF:804|CONTAINS:539|CFG:269|DOMINATE:262,5.11
CWE-416_CVE-2023-3863_0_vuln.cpg.json,CWE-416_CVE-2023-3863_0_vuln.cpg.json,OK,success,1447,5903,24,16,None,None,TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:177|METHOD_PARAMETER_OUT:177|BLOCK:114|MEMBER:109,AST:1257|REACHING_DEF:933|EVAL_TYPE:925|CONTAINS:615|CFG:336|DOMINATE:327,5.67
CWE-416_CVE-2023-3863_10_vuln.cpg.json,CWE-416_CVE-2023-3863_10_vuln.cpg.json,OK,success,1318,5276,24,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:150|METHOD_PARAMETER_OUT:150|MEMBER:109|BLOCK:102,AST:1131|EVAL_TYPE:809|REACHING_DEF:775|CONTAINS:573|CFG:300|DOMINATE:286,5.15
CWE-416_CVE-2023-3863_1_vuln.cpg.json,CWE-416_CVE-2023-3863_1_vuln.cpg.json,OK,success,1127,3922,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:138|METHOD_PARAMETER_OUT:138|MEMBER:109|BLOCK:81,AST:939|EVAL_TYPE:655|REACHING_DEF:586|CONTAINS:439|SOURCE_FILE:262|REF:196,4.17
CWE-416_CVE-2023-3863_2_vuln.cpg.json,CWE-416_CVE-2023-3863_2_vuln.cpg.json,OK,success,1199,4284,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:156|METHOD_PARAMETER_OUT:156|MEMBER:109|BLOCK:89,AST:1013|EVAL_TYPE:726|REACHING_DEF:673|CONTAINS:457|SOURCE_FILE:260|REF:213,4.47
CWE-416_CVE-2023-3863_3_vuln.cpg.json,CWE-416_CVE-2023-3863_3_vuln.cpg.json,OK,success,1290,4926,25,16,None,None,TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:155|METHOD_PARAMETER_OUT:155|MEMBER:109|BLOCK:95,AST:1097|EVAL_TYPE:785|REACHING_DEF:740|CONTAINS:532|SOURCE_FILE:267|CFG:258,4.93
CWE-416_CVE-2023-3863_4_vuln.cpg.json,CWE-416_CVE-2023-3863_4_vuln.cpg.json,OK,success,1036,3248,22,14,CONTROL_STRUCTURE,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:129|METHOD_PARAMETER_OUT:129|MEMBER:109|BLOCK:76,AST:850|EVAL_TYPE:581|REACHING_DEF:440|CONTAINS:378|SOURCE_FILE:260|REF:187,3.69
CWE-416_CVE-2023-3863_5_vuln.cpg.json,CWE-416_CVE-2023-3863_5_vuln.cpg.json,OK,success,1254,4609,24,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:156|METHOD_PARAMETER_OUT:156|MEMBER:109|BLOCK:98,AST:1067|EVAL_TYPE:762|REACHING_DEF:686|CONTAINS:500|SOURCE_FILE:261|CFG:230,4.72
CWE-416_CVE-2023-3863_6_vuln.cpg.json,CWE-416_CVE-2023-3863_6_vuln.cpg.json,OK,success,1139,3891,24,17,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:144|METHOD_PARAMETER_OUT:144|MEMBER:109|BLOCK:86,AST:952|EVAL_TYPE:668|REACHING_DEF:568|CONTAINS:433|SOURCE_FILE:260|REF:202,4.18
CWE-416_CVE-2023-3863_7_vuln.cpg.json,CWE-416_CVE-2023-3863_7_vuln.cpg.json,OK,success,1626,7887,24,16,None,None,TYPE_DECL:195|TYPE:187|METHOD_PARAMETER_IN:179|METHOD_PARAMETER_OUT:179|CALL:156|BLOCK:119,AST:1432|REACHING_DEF:1419|EVAL_TYPE:1049|CONTAINS:785|CFG:504|DOMINATE:485,6.93
CWE-416_CVE-2023-3863_8_vuln.cpg.json,CWE-416_CVE-2023-3863_8_vuln.cpg.json,OK,success,1083,3525,23,16,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:137|METHOD_PARAMETER_OUT:137|MEMBER:109|BLOCK:80,AST:897|EVAL_TYPE:623|REACHING_DEF:496|CONTAINS:400|SOURCE_FILE:260|REF:193,3.9
CWE-416_CVE-2023-3863_9_vuln.cpg.json,CWE-416_CVE-2023-3863_9_vuln.cpg.json,OK,success,1077,3496,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:134|METHOD_PARAMETER_OUT:134|MEMBER:109|BLOCK:79,AST:890|EVAL_TYPE:616|REACHING_DEF:492|CONTAINS:400|SOURCE_FILE:261|REF:191,3.88
CWE-416_CVE-2023-39198_0_vuln.cpg.json,CWE-416_CVE-2023-39198_0_vuln.cpg.json,OK,success,1226,4489,23,16,None,None,TYPE_DECL:193|TYPE:185|METHOD_PARAMETER_IN:155|METHOD_PARAMETER_OUT:155|MEMBER:109|BLOCK:87,AST:1034|REACHING_DEF:757|EVAL_TYPE:734|CONTAINS:482|SOURCE_FILE:266|REF:226,4.63
CWE-416_CVE-2023-39198_1_vuln.cpg.json,CWE-416_CVE-2023-39198_1_vuln.cpg.json,OK,success,1240,4703,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:151|METHOD_PARAMETER_OUT:151|MEMBER:109|BLOCK:86,AST:1049|REACHING_DEF:769|EVAL_TYPE:741|CONTAINS:506|SOURCE_FILE:265|CFG:236,4.75
CWE-416_CVE-2023-39198_2_vuln.cpg.json,CWE-416_CVE-2023-39198_2_vuln.cpg.json,OK,success,1161,4025,23,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:148|METHOD_PARAMETER_OUT:148|MEMBER:109|BLOCK:84,AST:970|EVAL_TYPE:683|REACHING_DEF:631|CONTAINS:440|SOURCE_FILE:265|REF:210,4.28
CWE-416_CVE-2023-4015_0_vuln.cpg.json,CWE-416_CVE-2023-4015_0_vuln.cpg.json,OK,success,1317,5144,24,16,None,None,TYPE_DECL:196|TYPE:188|METHOD_PARAMETER_IN:156|METHOD_PARAMETER_OUT:156|MEMBER:109|BLOCK:96,AST:1122|REACHING_DEF:816|EVAL_TYPE:790|CONTAINS:553|CFG:277|DOMINATE:269,5.09
CWE-416_CVE-2023-40283_0_vuln.cpg.json,CWE-416_CVE-2023-40283_0_vuln.cpg.json,OK,success,1148,3858,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:145|METHOD_PARAMETER_OUT:145|MEMBER:109|BLOCK:88,AST:960|EVAL_TYPE:674|REACHING_DEF:552|CONTAINS:428|SOURCE_FILE:262|REF:206,4.17
CWE-416_CVE-2023-4133_0_vuln.cpg.json,CWE-416_CVE-2023-4133_0_vuln.cpg.json,OK,success,1090,3583,23,16,None,None,TYPE_DECL:186|TYPE:178|METHOD_PARAMETER_IN:136|METHOD_PARAMETER_OUT:136|MEMBER:109|BLOCK:83,AST:905|EVAL_TYPE:624|REACHING_DEF:493|CONTAINS:409|SOURCE_FILE:259|REF:190,3.94
CWE-416_CVE-2023-4206_0_vuln.cpg.json,CWE-416_CVE-2023-4206_0_vuln.cpg.json,OK,success,1637,7700,24,16,None,None,TYPE_DECL:199|METHOD_PARAMETER_IN:194|METHOD_PARAMETER_OUT:194|TYPE:191|CALL:142|IDENTIFIER:119,REACHING_DEF:1478|AST:1439|EVAL_TYPE:1071|CONTAINS:762|CFG:471|DOMINATE:454,6.89
CWE-416_CVE-2023-4207_0_vuln.cpg.json,CWE-416_CVE-2023-4207_0_vuln.cpg.json,OK,success,1626,7727,24,16,None,None,TYPE_DECL:198|METHOD_PARAMETER_IN:190|METHOD_PARAMETER_OUT:190|TYPE:190|CALL:142|IDENTIFIER:132,REACHING_DEF:1467|AST:1429|EVAL_TYPE:1065|CONTAINS:768|CFG:479|DOMINATE:461,6.87
CWE-416_CVE-2023-4244_0_vuln.cpg.json,CWE-416_CVE-2023-4244_0_vuln.cpg.json,OK,success,2837,22663,24,16,None,None,CALL:551|IDENTIFIER:288|METHOD_PARAMETER_IN:267|METHOD_PARAMETER_OUT:267|BLOCK:202|TYPE_DECL:196,REACHING_DEF:8403|AST:2642|EVAL_TYPE:2018|CONTAINS:1684|CFG:1391|DOMINATE:1331,16.56
CWE-416_CVE-2023-4244_1_vuln.cpg.json,CWE-416_CVE-2023-4244_1_vuln.cpg.json,OK,success,1363,5493,24,16,None,None,TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:165|METHOD_PARAMETER_OUT:165|MEMBER:109|BLOCK:104,AST:1170|REACHING_DEF:873|EVAL_TYPE:846|CONTAINS:572|CFG:296|DOMINATE:286,5.33
CWE-416_CVE-2023-4387_0_vuln.cpg.json,CWE-416_CVE-2023-4387_0_vuln.cpg.json,OK,success,1555,7290,23,16,None,None,TYPE_DECL:192|METHOD_PARAMETER_IN:184|METHOD_PARAMETER_OUT:184|TYPE:184|CALL:129|BLOCK:119,REACHING_DEF:1444|AST:1364|EVAL_TYPE:987|CONTAINS:717|CFG:429|DOMINATE:412,6.55
CWE-416_CVE-2023-4394_0_vuln.cpg.json,CWE-416_CVE-2023-4394_0_vuln.cpg.json,OK,success,1243,4714,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:153|METHOD_PARAMETER_OUT:153|MEMBER:109|BLOCK:93,AST:1055|REACHING_DEF:757|EVAL_TYPE:749|CONTAINS:506|SOURCE_FILE:262|CFG:235,4.75
CWE-416_CVE-2023-45898_0_vuln.cpg.json,CWE-416_CVE-2023-45898_0_vuln.cpg.json,OK,success,1265,4705,24,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:164|METHOD_PARAMETER_OUT:164|MEMBER:109|BLOCK:101,AST:1078|EVAL_TYPE:774|REACHING_DEF:763|CONTAINS:497|SOURCE_FILE:261|CFG:226,4.78
CWE-416_CVE-2023-4611_0_vuln.cpg.json,CWE-416_CVE-2023-4611_0_vuln.cpg.json,OK,success,1631,7145,25,17,None,None,METHOD_PARAMETER_IN:210|METHOD_PARAMETER_OUT:210|TYPE_DECL:190|TYPE:182|BLOCK:138|IDENTIFIER:113,AST:1441|REACHING_DEF:1314|EVAL_TYPE:1096|CONTAINS:705|CFG:416|DOMINATE:392,6.6
CWE-416_CVE-2023-4611_1_vuln.cpg.json,CWE-416_CVE-2023-4611_1_vuln.cpg.json,OK,success,1074,3444,21,14,CONTROL_STRUCTURE,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:137|METHOD_PARAMETER_OUT:137|MEMBER:109|BLOCK:79,AST:887|EVAL_TYPE:615|REACHING_DEF:491|CONTAINS:391|SOURCE_FILE:261|REF:194,3.85
CWE-416_CVE-2023-4622_0_vuln.cpg.json,CWE-416_CVE-2023-4622_0_vuln.cpg.json,OK,success,1593,7299,25,18,None,None,METHOD_PARAMETER_IN:192|METHOD_PARAMETER_OUT:192|TYPE_DECL:190|TYPE:182|BLOCK:126|CALL:125,AST:1403|REACHING_DEF:1267|EVAL_TYPE:1047|CONTAINS:725|CFG:440|CDG:422,6.59
CWE-416_CVE-2023-4623_0_vuln.cpg.json,CWE-416_CVE-2023-4623_0_vuln.cpg.json,OK,success,2025,10877,23,16,None,None,CALL:233|METHOD_PARAMETER_IN:224|METHOD_PARAMETER_OUT:224|TYPE_DECL:198|TYPE:190|IDENTIFIER:179,REACHING_DEF:2143|AST:1828|EVAL_TYPE:1406|CONTAINS:1054|CFG:743|DOMINATE:699,9.05
CWE-416_CVE-2023-4921_0_vuln.cpg.json,CWE-416_CVE-2023-4921_0_vuln.cpg.json,OK,success,1161,4000,22,17,None,None,TYPE_DECL:187|TYPE:179|METHOD_PARAMETER_IN:148|METHOD_PARAMETER_OUT:148|MEMBER:109|BLOCK:89,AST:975|EVAL_TYPE:679|REACHING_DEF:584|CONTAINS:444|SOURCE_FILE:260|REF:197,4.27
CWE-416_CVE-2023-51780_0_vuln.cpg.json,CWE-416_CVE-2023-51780_0_vuln.cpg.json,OK,success,1557,6817,25,18,None,None,TYPE_DECL:195|TYPE:187|METHOD_PARAMETER_IN:174|METHOD_PARAMETER_OUT:174|BLOCK:121|CALL:113,AST:1362|REACHING_DEF:1045|EVAL_TYPE:994|CONTAINS:723|CFG:443|POST_DOMINATE:410,6.29
CWE-416_CVE-2023-51781_0_vuln.cpg.json,CWE-416_CVE-2023-51781_0_vuln.cpg.json,OK,success,1237,4579,24,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:147|METHOD_PARAMETER_OUT:147|MEMBER:109|BLOCK:92,AST:1049|EVAL_TYPE:745|REACHING_DEF:685|CONTAINS:501|SOURCE_FILE:262|CFG:241,4.67
CWE-416_CVE-2023-51782_0_vuln.cpg.json,CWE-416_CVE-2023-51782_0_vuln.cpg.json,OK,success,1488,6383,24,16,None,None,TYPE_DECL:192|TYPE:184|METHOD_PARAMETER_IN:163|METHOD_PARAMETER_OUT:163|MEMBER:109|BLOCK:108,AST:1297|REACHING_DEF:947|EVAL_TYPE:940|CONTAINS:684|CFG:426|POST_DOMINATE:395,5.95
CWE-416_CVE-2023-5197_0_vuln.cpg.json,CWE-416_CVE-2023-5197_0_vuln.cpg.json,OK,success,1577,6993,23,16,None,None,TYPE_DECL:199|METHOD_PARAMETER_IN:192|METHOD_PARAMETER_OUT:192|TYPE:191|BLOCK:119|CALL:118,AST:1379|REACHING_DEF:1244|EVAL_TYPE:1021|CONTAINS:702|CFG:413|DOMINATE:398,6.42
CWE-416_CVE-2023-5197_1_vuln.cpg.json,CWE-416_CVE-2023-5197_1_vuln.cpg.json,OK,success,1565,7164,23,16,None,None,TYPE_DECL:197|TYPE:189|METHOD_PARAMETER_IN:183|METHOD_PARAMETER_OUT:183|CALL:130|BLOCK:117,AST:1369|REACHING_DEF:1259|EVAL_TYPE:1019|CONTAINS:728|CFG:435|DOMINATE:418,6.48
CWE-416_CVE-2023-5197_2_vuln.cpg.json,CWE-416_CVE-2023-5197_2_vuln.cpg.json,OK,success,1664,9204,24,16,None,None,CALL:235|TYPE_DECL:191|TYPE:183|METHOD_PARAMETER_IN:155|METHOD_PARAMETER_OUT:155|BLOCK:118,REACHING_DEF:1749|AST:1474|EVAL_TYPE:1083|CONTAINS:908|CDG:757|CFG:615,7.63
CWE-416_CVE-2023-5197_3_vuln.cpg.json,CWE-416_CVE-2023-5197_3_vuln.cpg.json,OK,success,2391,13411,24,17,None,None,CALL:320|IDENTIFIER:278|METHOD_PARAMETER_IN:249|METHOD_PARAMETER_OUT:249|TYPE_DECL:209|TYPE:201,REACHING_DEF:2475|AST:2183|EVAL_TYPE:1695|CONTAINS:1304|CFG:958|CDG:938,10.89
CWE-416_CVE-2023-5197_4_vuln.cpg.json,CWE-416_CVE-2023-5197_4_vuln.cpg.json,OK,success,1720,9405,22,16,None,None,CALL:274|TYPE_DECL:194|TYPE:186|METHOD_PARAMETER_IN:158|METHOD_PARAMETER_OUT:158|BLOCK:113,REACHING_DEF:1970|AST:1527|EVAL_TYPE:1149|CONTAINS:947|CFG:658|DOMINATE:650,7.9
CWE-416_CVE-2023-5345_0_vuln.cpg.json,CWE-416_CVE-2023-5345_0_vuln.cpg.json,OK,success,3410,22538,24,16,None,None,CALL:623|IDENTIFIER:474|FIELD_IDENTIFIER:258|CONTROL_STRUCTURE:231|BLOCK:211|METHOD_PARAMETER_IN:210,REACHING_DEF:3470|AST:3218|CONTAINS:2391|EVAL_TYPE:2323|CFG:2104|CDG:2097,16.92
CWE-416_CVE-2023-5633_0_vuln.cpg.json,CWE-416_CVE-2023-5633_0_vuln.cpg.json,OK,success,1283,5025,23,16,None,None,TYPE_DECL:189|TYPE:181|METHOD_PARAMETER_IN:157|METHOD_PARAMETER_OUT:157|MEMBER:109|BLOCK:102,AST:1095|REACHING_DEF:865|EVAL_TYPE:772|CONTAINS:536|CFG:262|SOURCE_FILE:262,4.99
CWE-416_CVE-2023-5633_10_vuln.cpg.json,CWE-416_CVE-2023-5633_10_vuln.cpg.json,OK,success,1177,4179,24,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:145|METHOD_PARAMETER_OUT:145|MEMBER:109|BLOCK:91,AST:990|EVAL_TYPE:694|REACHING_DEF:618|CONTAINS:466|SOURCE_FILE:261|REF:209,4.38
CWE-416_CVE-2023-5633_11_vuln.cpg.json,CWE-416_CVE-2023-5633_11_vuln.cpg.json,OK,success,1114,3663,23,16,None,None,TYPE_DECL:188|TYPE:180|METHOD_PARAMETER_IN:143|METHOD_PARAMETER_OUT:143|MEMBER:109|BLOCK:85,AST:927|EVAL_TYPE:647|REACHING_DEF:522|CONTAINS:410|SOURCE_FILE:261|REF:194,4.02
CWE-416_CVE-2023-5633_12_vuln.cpg.json,CWE-416_CVE-2023-5633_12_vuln.cpg.json,OK,success,1245,4527,24,16,None,None,TYPE_DECL:197|TYPE:189|METHOD_PARAMETER_IN:156|METHOD_PARAMETER_OUT:156|MEMBER:109|BLOCK:92,AST:1049|EVAL_TYPE:742|REACHING_DEF:709|CONTAINS:491|SOURCE_FILE:270|REF:230,4.67
CWE-416_CVE-2023-5633_13_vuln.cpg.json,CWE-416_CVE-2023-5633_13_vuln.cpg.json,OK,success,1176,4122,24,16,None,None,TYPE_DECL:190|TYPE:182|METHOD_PARAMETER_IN:152|METHOD_PARAMETER_OUT:152|MEMBER:109|BLOCK:88,AST:987|EVAL_TYPE:701|REACHING_DEF:647|CONTAINS:447|SOURCE_FILE:263|REF:212,4.36
CWE-416_CVE-2023-5633_14_vuln.cpg.json,CWE-416_CVE-2023-5633_14_vuln.cpg.json,OK,success,1376,5762,22,17,None,None,TYPE_DECL:195|TYPE:187|METHOD_PARAMETER_IN:157|METHOD_PARAMETER_OUT:157|MEMBER:109|BLOCK:103,AST:1182|REACHING_DEF:1035|EVAL_TYPE:845|CONTAINS:614|CFG:331|DOMINATE:320,5.5
