instance_id,num_nodes,num_edges,density,avg_degree,cyclomatic_complexity,loop_count,conditional_count,buffer_overflow_calls,use_after_free_calls,buffer_underread_calls,race_condition_calls,info_disclosure_calls,input_validation_calls,privilege_calls,resource_leak_calls,null_deref_calls,malloc_calls,free_calls,memory_ops,total_dangerous_calls,reaching_def_edges,cfg_edges,cdg_edges,ast_edges,is_flat_cpg
CWE-787_CVE-2018-10882_1_vuln.cpg,1633,7314,0.002744407622203811,8.95774647887324,20,2,17,9,4,2,11,8,2,1,4,4,5,3,8,37,1197,446,375,1443,False
CWE-20_CVE-2014-0155_0_vuln.cpg,1334,5462,0.003071607482080415,8.188905547226387,8,2,5,9,4,2,11,8,0,1,4,4,5,3,8,35,877,308,176,1146,False
CWE-20_CVE-2017-17862_0_vuln.cpg,2227,13626,0.002748672564229494,12.237090255949708,53,1,51,9,4,2,11,8,0,1,4,4,5,3,8,35,3496,925,745,2035,False
CWE-264_CVE-2014-0181_13_vuln.cpg,1324,5276,0.003012013801828217,7.969788519637462,12,1,10,9,4,2,11,8,0,1,4,4,5,3,8,35,834,291,155,1138,False
CWE-476_CVE-2023-32252_3_vuln.cpg,1883,10102,0.002850607510682018,10.729686670207116,16,0,15,9,4,2,11,8,0,1,4,4,5,3,8,35,1821,712,696,1687,False
CWE-416_CVE-2019-2215_0_vuln.cpg,1325,5609,0.0031972866670466854,8.466415094339622,10,2,7,9,4,2,12,8,2,1,4,4,5,3,8,38,1118,304,115,1137,False
CWE-20_CVE-2016-6197_1_vuln.cpg,1168,4063,0.0029808019626486365,6.957191780821918,4,0,3,9,5,2,11,8,0,1,4,4,5,3,8,36,628,178,24,984,False
CWE-416_CVE-2017-16648_0_vuln.cpg,1094,3579,0.0029931205895586174,6.542961608775137,3,0,2,9,6,2,11,8,0,1,4,4,5,5,10,37,500,142,14,907,False
CWE-416_CVE-2021-4202_0_vuln.cpg,1084,3557,0.003029884869485814,6.562730627306273,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,516,135,22,899,False
CWE-362_CVE-2016-2547_2_vuln.cpg,1283,4960,0.0030155532020189617,7.731878409976617,10,0,9,9,4,2,12,8,0,1,4,4,5,3,8,36,771,261,132,1097,False
CWE-264_CVE-2016-3157_1_vuln.cpg,1406,5840,0.00295631837119007,8.307254623044097,12,0,11,9,4,2,11,8,2,1,4,4,5,3,8,37,1110,327,60,1214,False
CWE-416_CVE-2019-10125_7_vuln.cpg,1445,6244,0.0029924565557035913,8.642214532871971,9,0,8,9,5,2,11,8,0,1,4,4,5,3,8,36,1039,379,220,1253,False
CWE-787_CVE-2021-38166_0_vuln.cpg,1956,10247,0.002679668826719805,10.477505112474438,26,1,24,11,7,2,14,10,2,1,5,5,6,6,12,44,2003,697,545,1763,False
CWE-200_CVE-2015-8964_0_vuln.cpg,1066,3416,0.003008922830290058,6.409005628517824,1,0,0,9,4,2,11,8,2,1,4,4,5,3,8,37,479,127,0,881,False
CWE-200_CVE-2013-7281_0_vuln.cpg,1320,5114,0.0029372573345279943,7.748484848484848,9,0,8,9,5,2,11,8,4,1,4,4,5,4,9,40,881,258,101,1128,False
CWE-401_CVE-2022-26878_0_vuln.cpg,1092,3560,0.002988151475777507,6.52014652014652,2,0,1,9,4,2,11,8,1,1,4,4,5,3,8,36,493,143,17,906,False
CWE-787_CVE-2019-19532_4_vuln.cpg,1247,4565,0.002938030406201207,7.321571772253408,8,3,4,9,4,2,11,8,0,1,4,4,5,3,8,35,671,224,97,1057,False
CWE-416_CVE-2020-25669_0_vuln.cpg,1050,3335,0.003027826955377003,6.352380952380952,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,461,121,0,865,False
CWE-362_CVE-2015-7990_0_vuln.cpg,1825,9144,0.002746935832732516,10.020821917808219,24,1,22,10,4,3,11,9,0,1,5,4,5,3,8,38,1759,598,488,1632,False
CWE-416_CVE-2019-11810_0_vuln.cpg,1270,5061,0.003140298951992703,7.97007874015748,7,3,3,9,5,2,11,9,0,1,4,4,5,4,9,37,790,276,143,1083,False
CWE-416_CVE-2022-2938_0_vuln.cpg,1071,3410,0.002975645086695114,6.367880485527544,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,473,125,0,884,False
CWE-20_CVE-2013-4254_0_vuln.cpg,1069,3415,0.002991174502405202,6.3891487371375115,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,478,125,3,884,False
CWE-416_CVE-2018-20856_0_vuln.cpg,1209,4474,0.0030633932043887184,7.401157981803143,6,0,5,9,5,2,11,8,0,1,4,4,5,4,9,36,730,214,93,1024,False
CWE-264_CVE-2013-1979_0_vuln.cpg,1122,3810,0.0030291899421353167,6.791443850267379,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,557,164,13,935,False
CWE-362_CVE-2023-35828_0_vuln.cpg,1130,3813,0.002988783244628734,6.748672566371681,1,0,0,9,6,2,11,8,0,1,4,4,5,5,10,37,574,161,0,943,False
CWE-20_CVE-2017-5123_0_vuln.cpg,1254,4782,0.003043413510923067,7.626794258373206,4,0,3,10,4,2,11,9,0,1,4,4,5,3,8,36,835,231,82,1066,False
CWE-416_CVE-2019-25045_1_vuln.cpg,1337,5313,0.002974417656832931,7.947643979057592,10,0,9,9,4,2,11,8,0,1,4,4,5,3,8,35,841,289,159,1146,False
CWE-119_CVE-2012-3364_0_vuln.cpg,1140,4024,0.003099055804568489,7.059649122807017,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,637,182,7,953,False
CWE-264_CVE-2015-8966_0_vuln.cpg,1239,4872,0.0031762547575367598,7.864406779661017,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,753,268,144,1052,False
CWE-362_CVE-2014-4652_2_vuln.cpg,1496,6874,0.003073524940532613,9.189839572192513,18,1,16,9,6,2,12,8,0,1,4,4,5,4,9,38,1299,414,282,1308,False
CWE-362_CVE-2015-7613_1_vuln.cpg,1296,5080,0.0030268363601696933,7.839506172839506,6,0,5,9,4,2,14,8,2,2,4,4,5,3,8,39,832,266,124,1108,False
CWE-264_CVE-2014-8133_0_vuln.cpg,1186,4164,0.00296283646765001,7.021922428330523,4,0,3,10,4,3,11,8,0,1,4,4,5,3,8,36,646,178,59,998,False
CWE-416_CVE-2022-2318_4_vuln.cpg,1038,3251,0.003020235858960281,6.263969171483622,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,438,114,0,853,False
CWE-200_CVE-2017-9605_0_vuln.cpg,1663,7836,0.0028351181263038612,9.423932651834035,13,0,12,9,4,2,13,8,2,1,4,4,5,3,8,37,1470,489,312,1463,False
CWE-20_CVE-2021-20194_9_vuln.cpg,1265,4918,0.0030757492370040527,7.7754940711462455,10,0,9,9,4,2,11,8,2,1,4,4,5,3,8,37,800,250,158,1079,False
CWE-416_CVE-2020-27067_2_vuln.cpg,1091,3544,0.002980179786241055,6.4967919340055,1,0,0,9,5,2,11,8,0,1,4,4,5,3,8,36,498,138,0,902,False
CWE-401_CVE-2019-19057_0_vuln.cpg,1274,4950,0.0030521604980139378,7.770800627943485,4,1,2,9,4,2,11,8,0,1,4,5,5,3,8,36,866,242,110,1086,False
CWE-787_CVE-2021-28660_0_vuln.cpg,1663,7639,0.0027638421856604387,9.187011425135298,16,1,14,9,4,2,13,8,0,1,4,4,5,3,8,37,1362,488,297,1468,False
CWE-20_CVE-2018-14619_0_vuln.cpg,1164,3981,0.0029407593231156534,6.84020618556701,1,0,0,9,6,2,11,8,0,1,4,4,5,5,10,37,610,170,0,969,False
CWE-416_CVE-2019-19526_0_vuln.cpg,1644,8104,0.003000268039740964,9.858880778588809,12,1,10,9,5,2,11,8,0,1,5,5,6,4,10,37,1620,501,452,1450,False
CWE-416_CVE-2017-7374_2_vuln.cpg,1057,3368,0.003017402024024541,6.37275307473983,2,0,1,9,6,2,11,8,0,1,4,4,5,5,10,37,458,124,12,872,False
CWE-416_CVE-2020-10690_0_vuln.cpg,1571,7591,0.003077677814852806,9.66390833863781,13,0,12,10,5,2,12,8,3,1,4,4,5,3,8,41,1481,456,456,1383,False
CWE-362_CVE-2022-39188_1_vuln.cpg,1015,3132,0.003043110735418428,6.171428571428572,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,415,104,0,829,False
CWE-476_CVE-2022-23222_17_vuln.cpg,1049,3357,0.0030536170398562062,6.400381315538608,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,432,140,25,864,False
CWE-119_CVE-2017-15126_1_vuln.cpg,1265,4852,0.003034472407064592,7.671146245059289,6,1,4,9,4,2,12,8,0,1,4,4,5,3,8,36,801,244,118,1077,False
CWE-125_CVE-2016-9777_0_vuln.cpg,1056,3359,0.003015043802958495,6.361742424242424,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,458,124,0,871,False
CWE-362_CVE-2022-1048_3_vuln.cpg,1189,4294,0.003039931130763763,7.222876366694702,4,0,3,9,5,2,11,8,0,1,4,4,5,4,9,36,601,209,88,1001,False
CWE-20_CVE-2012-4398_0_vuln.cpg,1407,5738,0.0029005551393611094,8.15636105188344,7,0,6,9,4,2,11,8,3,1,4,4,5,3,8,38,990,322,86,1214,False
CWE-362_CVE-2015-8839_6_vuln.cpg,1766,8333,0.002673412490896666,9.437146092865232,19,0,18,9,4,2,11,8,5,1,4,4,6,3,9,40,1614,515,342,1577,False
CWE-401_CVE-2019-19050_0_vuln.cpg,1231,4448,0.002937660570756804,7.226645004061738,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,656,215,74,1039,False
CWE-787_CVE-2020-8835_0_vuln.cpg,1622,7756,0.002949877189873052,9.563501849568434,10,0,9,9,4,2,11,8,0,1,4,4,5,3,8,35,1253,546,365,1436,False
CWE-264_CVE-2014-1438_0_vuln.cpg,1041,3269,0.003019470922929136,6.2804995196926034,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,442,116,0,857,False
CWE-416_CVE-2020-36387_0_vuln.cpg,1065,3412,0.003011048748632144,6.407511737089202,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,474,127,0,878,False
CWE-476_CVE-2017-16646_3_vuln.cpg,1288,5052,0.003047676960720439,7.84472049689441,3,0,2,9,4,2,12,8,0,1,4,4,5,3,8,36,816,267,125,1099,False
CWE-264_CVE-2016-6786_7_vuln.cpg,1087,3537,0.0029962337418105484,6.507819687212511,2,0,1,9,4,2,12,8,0,1,4,4,5,3,8,36,500,137,16,903,False
CWE-476_CVE-2020-12364_4_vuln.cpg,1494,6983,0.003130629237198851,9.34805890227577,9,0,8,9,4,2,11,8,0,1,4,4,5,3,8,35,1360,428,257,1303,False
CWE-362_CVE-2017-1000112_2_vuln.cpg,1324,5254,0.002999454229493073,7.936555891238671,7,0,6,9,4,2,11,8,0,1,4,4,5,3,8,35,902,278,100,1133,False
CWE-416_CVE-2021-29657_1_vuln.cpg,1125,3772,0.002982997232107552,6.705777777777778,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,562,155,7,939,False
CWE-20_CVE-2015-7509_0_vuln.cpg,1374,5566,0.002950434189839184,8.1018922852984,8,0,7,9,4,2,11,8,2,1,4,4,5,3,8,37,928,308,155,1186,False
CWE-787_CVE-2021-27365_4_vuln.cpg,1224,4442,0.0029673630149797724,7.258169934640523,4,0,3,10,4,2,11,8,1,1,4,4,5,3,8,36,656,221,54,1036,False
CWE-401_CVE-2019-8980_0_vuln.cpg,1355,5386,0.00293567780581794,7.949815498154981,15,1,13,9,4,2,11,8,7,1,4,4,5,3,8,42,878,292,148,1168,False
CWE-20_CVE-2021-3655_5_vuln.cpg,1424,6287,0.0031026198804551233,8.830056179775282,7,3,3,9,4,2,11,8,0,1,4,4,5,3,8,35,1021,388,246,1230,False
CWE-416_CVE-2019-15292_0_vuln.cpg,1039,3271,0.003032966706908414,6.296438883541867,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,451,114,0,855,False
CWE-416_CVE-2019-15220_2_vuln.cpg,1171,4136,0.0030188238557154012,7.0640478223740395,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,624,188,51,982,False
CWE-20_CVE-2008-7316_0_vuln.cpg,1143,4035,0.0030912291830421375,7.060367454068241,4,1,2,9,4,2,11,8,0,1,4,4,5,3,8,35,607,179,59,958,False
CWE-264_CVE-2016-3841_3_vuln.cpg,1978,10480,0.002679960087006643,10.596562184024267,24,0,23,9,4,2,11,8,0,1,8,4,5,3,8,39,1909,736,632,1775,False
CWE-125_CVE-2019-3459_0_vuln.cpg,1366,5784,0.0031020224285231604,8.468521229868228,8,1,6,9,4,2,11,8,0,1,4,4,5,3,8,35,1048,330,146,1180,False
CWE-787_CVE-2020-0465_2_vuln.cpg,1834,9301,0.0027667368092900006,10.142857142857142,19,0,18,9,4,2,11,8,0,1,4,4,5,3,8,35,1693,663,456,1638,False
CWE-20_CVE-2017-18509_0_vuln.cpg,1522,6487,0.002802205824544852,8.52431011826544,18,0,17,10,4,3,11,8,0,2,4,4,5,3,8,37,1051,403,224,1331,False
CWE-119_CVE-2015-1333_0_vuln.cpg,1143,3911,0.002996232301084956,6.84339457567804,6,2,3,9,4,2,11,8,1,1,4,4,5,3,8,36,590,168,26,956,False
CWE-119_CVE-2014-3184_1_vuln.cpg,1463,6962,0.003254934999481043,9.51742993848257,11,0,10,9,4,2,11,8,0,1,4,4,5,3,8,35,1411,435,257,1268,False
CWE-416_CVE-2022-3523_10_vuln.cpg,1428,6150,0.0030180257106346394,8.61344537815126,12,0,11,9,4,2,13,8,1,1,4,4,5,3,8,38,1122,353,188,1236,False
CWE-416_CVE-2017-17052_0_vuln.cpg,1307,5424,0.003177612361755701,8.299923488905891,4,0,3,10,6,3,13,8,0,1,4,4,5,5,10,40,1141,283,62,1120,False
CWE-362_CVE-2012-3552_1_vuln.cpg,1181,4208,0.0030195611303262104,7.126164267569856,3,0,2,9,4,2,13,8,1,1,4,4,5,3,8,37,663,192,48,994,False
CWE-416_CVE-2019-19768_7_vuln.cpg,1024,3183,0.003038512646627566,6.216796875,1,0,0,9,5,2,11,8,0,1,4,4,5,4,9,36,425,109,0,839,False
CWE-401_CVE-2022-1012_1_vuln.cpg,1070,3427,0.002996074591503982,6.405607476635514,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,476,128,0,883,False
CWE-200_CVE-2022-33741_1_vuln.cpg,1355,5378,0.002931317348624003,7.938007380073801,8,1,6,9,4,2,13,8,1,1,5,4,5,3,8,39,865,292,160,1165,False
CWE-416_CVE-2022-1882_2_vuln.cpg,1385,5841,0.003047202687756933,8.434657039711192,7,0,6,9,4,2,16,8,2,1,4,4,5,3,8,40,1144,315,165,1196,False
CWE-476_CVE-2017-5970_0_vuln.cpg,1162,3996,0.002962014169635352,6.877796901893287,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,592,174,35,975,False
CWE-264_CVE-2016-10200_0_vuln.cpg,1405,5621,0.0028495097890115684,8.001423487544484,9,0,8,9,4,2,15,8,4,1,4,4,5,3,8,39,882,317,155,1213,False
CWE-125_CVE-2023-38430_1_vuln.cpg,1539,6714,0.0028365234716613815,8.725146198830409,19,1,17,9,7,2,12,9,2,1,5,5,6,5,11,41,1206,410,198,1348,False
CWE-416_CVE-2021-33034_0_vuln.cpg,1135,3825,0.0029718201524368926,6.740088105726873,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,561,160,22,947,False
CWE-476_CVE-2023-32252_4_vuln.cpg,1028,3210,0.0030404752613293223,6.245136186770428,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,432,111,0,843,False
CWE-264_CVE-2014-0181_14_vuln.cpg,1100,3611,0.0029870129870129872,6.565454545454545,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,504,145,17,914,False
CWE-119_CVE-2017-5547_0_vuln.cpg,1252,4569,0.002917155093816321,7.298722044728435,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,763,214,30,1059,False
CWE-476_CVE-2021-38200_0_vuln.cpg,1125,3737,0.0029553183076314747,6.643555555555555,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,524,155,24,939,False
CWE-416_CVE-2019-10125_0_vuln.cpg,1230,4496,0.002974194103210357,7.310569105691057,7,0,6,9,5,2,11,8,2,1,4,4,5,3,8,38,724,209,71,1042,False
CWE-787_CVE-2022-0435_0_vuln.cpg,1937,10211,0.002722910097833832,10.543107898812597,26,0,25,9,4,3,11,8,0,1,4,4,5,3,8,36,2452,647,375,1747,False
CWE-787_CVE-2019-19532_3_vuln.cpg,1309,5209,0.0030423345318110564,7.958747135217723,7,1,5,9,4,2,11,8,0,1,4,4,5,3,8,35,722,302,163,1119,False
CWE-416_CVE-2022-3239_0_vuln.cpg,2210,15402,0.00315492565379392,13.938461538461539,35,5,29,10,4,2,11,8,1,1,4,4,5,3,8,37,4566,1052,922,2020,False
CWE-416_CVE-2022-42703_2_vuln.cpg,1205,4356,0.0030024399994485877,7.229875518672199,6,0,5,9,4,2,11,8,2,1,4,4,5,3,8,37,629,213,91,1018,False
CWE-20_CVE-2013-7263_1_vuln.cpg,1320,5114,0.0029372573345279943,7.748484848484848,9,0,8,9,5,2,11,8,4,1,4,4,5,4,9,40,881,258,101,1128,False
CWE-416_CVE-2022-3424_1_vuln.cpg,1316,5227,0.0030204444855363066,7.943768996960486,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,858,285,143,1129,False
CWE-416_CVE-2022-20421_0_vuln.cpg,1179,4181,0.0030103782809235186,7.0924512298558104,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,643,185,63,990,False
CWE-20_CVE-2017-15868_0_vuln.cpg,1455,6079,0.0028734572715627465,8.356013745704468,5,0,4,9,6,2,11,8,3,1,5,5,5,4,9,42,1001,354,176,1265,False
CWE-787_CVE-2019-9162_0_vuln.cpg,1054,3350,0.003018393277722816,6.35673624288425,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,469,120,5,870,False
CWE-20_CVE-2016-2548_1_vuln.cpg,1226,4784,0.0031854046675766556,7.804241435562806,4,1,2,9,4,2,11,8,0,1,4,4,5,3,8,35,814,244,86,1040,False
CWE-416_CVE-2022-2978_0_vuln.cpg,1428,6972,0.003421410610495074,9.764705882352942,3,0,2,9,4,2,13,8,2,1,4,4,5,3,8,39,1710,406,135,1240,False
CWE-476_CVE-2019-15223_0_vuln.cpg,1378,5747,0.0030287124256787594,8.341074020319303,8,0,7,10,4,2,11,8,0,1,5,4,5,3,8,37,994,317,196,1187,False
CWE-416_CVE-2022-42720_1_vuln.cpg,1131,3954,0.003093824088636417,6.992042440318302,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,563,180,48,944,False
CWE-362_CVE-2019-13233_0_vuln.cpg,1176,4094,0.002962802142133449,6.962585034013605,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,577,193,66,989,False
CWE-416_CVE-2020-7053_0_vuln.cpg,1037,3252,0.003026997241076315,6.271938283510125,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,445,113,0,851,False
CWE-362_CVE-2012-4508_1_vuln.cpg,1355,5439,0.002964565834727771,8.028044280442804,9,0,8,9,4,2,11,8,0,1,4,4,5,3,8,35,974,281,130,1166,False
CWE-125_CVE-2019-19252_0_vuln.cpg,1792,9043,0.002817597411661482,10.092633928571429,28,4,23,9,6,3,11,9,3,1,5,4,5,5,10,40,1750,589,432,1603,False
CWE-476_CVE-2017-18241_0_vuln.cpg,1393,5803,0.002992693351816554,8.331658291457286,11,0,10,9,6,2,11,8,1,1,4,4,5,5,10,38,949,336,185,1202,False
CWE-416_CVE-2022-2318_3_vuln.cpg,1038,3251,0.003020235858960281,6.263969171483622,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,438,114,0,853,False
CWE-362_CVE-2021-3752_1_vuln.cpg,1192,4278,0.0030133721028519265,7.177852348993288,3,0,2,9,4,2,12,8,1,1,5,4,5,3,8,37,649,207,52,1005,False
CWE-416_CVE-2023-26606_0_vuln.cpg,1483,6521,0.00296704986700373,8.794335805799056,16,2,13,9,4,2,11,8,2,1,4,4,5,3,8,37,1210,385,176,1291,False
CWE-362_CVE-2014-9914_0_vuln.cpg,1247,4554,0.0029309508148609633,7.30392943063352,4,0,3,9,4,2,14,8,2,1,4,4,5,3,8,38,759,209,67,1057,False
CWE-416_CVE-2023-0266_0_vuln.cpg,1327,5259,0.0029887440455284775,7.926149208741522,7,0,6,9,4,2,11,8,1,1,4,4,5,3,8,36,926,271,121,1138,False
CWE-362_CVE-2017-6346_0_vuln.cpg,1636,8030,0.0030020262742722985,9.816625916870416,15,1,13,9,4,2,15,8,3,1,4,4,5,3,8,41,1406,542,451,1447,False
CWE-416_CVE-2023-4206_0_vuln.cpg,1637,7700,0.0028751383426955804,9.407452657299938,17,2,14,9,4,2,11,8,0,1,5,4,5,3,8,36,1478,471,315,1439,False
CWE-787_CVE-2017-1000111_0_vuln.cpg,1895,9569,0.00266610571364091,10.099208443271769,42,0,41,9,4,2,11,8,0,1,4,4,5,3,8,35,1380,760,540,1703,False
CWE-476_CVE-2018-14617_0_vuln.cpg,1587,7392,0.002936850561505803,9.315689981096408,15,0,14,10,4,2,11,8,1,1,4,4,5,3,8,37,1191,478,400,1396,False
CWE-787_CVE-2018-5703_0_vuln.cpg,1038,3269,0.0030369581737745796,6.298651252408478,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,446,116,0,854,False
CWE-264_CVE-2014-0181_10_vuln.cpg,1184,4119,0.0029407313061159215,6.95777027027027,5,0,4,9,4,2,13,8,0,1,4,4,5,3,8,37,582,192,54,995,False
CWE-476_CVE-2023-32252_0_vuln.cpg,1168,3995,0.002930914063692174,6.840753424657534,6,0,5,9,4,2,12,8,2,1,4,4,5,3,8,37,575,176,50,982,False
CWE-416_CVE-2021-38204_1_vuln.cpg,1133,3909,0.00304782013416958,6.90026478375993,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,592,168,29,945,False
CWE-787_CVE-2023-4273_1_vuln.cpg,1907,10156,0.0027941460494307437,10.651284740429995,31,2,28,9,4,2,11,8,0,1,4,4,5,3,8,35,1973,690,621,1709,False
CWE-787_CVE-2022-21499_0_vuln.cpg,1552,6807,0.0028278230872001435,8.771907216494846,16,1,14,11,4,2,11,8,0,1,4,4,5,3,8,37,1098,438,292,1365,False
CWE-401_CVE-2022-1012_5_vuln.cpg,1076,3475,0.003004236189158814,6.45910780669145,2,0,1,9,4,2,11,8,0,1,6,4,5,3,8,37,500,129,4,890,False
CWE-416_CVE-2016-9576_0_vuln.cpg,1252,4567,0.002915878160091735,7.295527156549521,8,1,6,9,4,2,11,8,0,1,4,4,5,3,8,35,739,215,64,1061,False
CWE-401_CVE-2022-1651_0_vuln.cpg,2521,14661,0.0023077576925256416,11.631098770329235,54,4,49,9,4,2,11,8,0,1,4,4,5,3,8,35,2219,1221,1081,2316,False
CWE-416_CVE-2022-3523_14_vuln.cpg,1510,6691,0.0029364650946418617,8.862251655629139,10,1,8,9,4,2,13,8,3,1,4,4,5,3,8,38,1216,397,216,1319,False
CWE-476_CVE-2022-1516_0_vuln.cpg,1100,3594,0.002972950616262718,6.534545454545454,2,0,1,9,4,2,13,8,2,1,5,4,5,3,8,38,519,139,5,914,False
CWE-476_CVE-2017-16914_0_vuln.cpg,1688,8712,0.0030593582932769967,10.322274881516588,12,3,8,9,5,2,11,8,0,1,4,4,5,4,9,36,1605,583,478,1494,False
CWE-416_CVE-2021-39800_0_vuln.cpg,1325,5194,0.002960725075528701,7.84,8,0,7,9,4,2,11,8,2,1,4,4,5,3,8,37,852,271,119,1133,False
CWE-416_CVE-2019-19768_3_vuln.cpg,1145,3918,0.002991113689803646,6.843668122270742,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,646,153,28,958,False
CWE-362_CVE-2012-3552_5_vuln.cpg,1749,8283,0.0027092957989724104,9.471698113207546,19,0,18,9,4,2,13,8,2,1,4,5,5,3,8,38,1470,534,385,1554,False
CWE-416_CVE-2018-10902_1_vuln.cpg,1174,4253,0.0030883696342028405,7.245315161839864,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,647,202,78,986,False
CWE-200_CVE-2015-8569_0_vuln.cpg,1144,3821,0.0029221653237401267,6.68006993006993,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,546,161,4,950,False
CWE-264_CVE-2014-0181_8_vuln.cpg,1250,4578,0.0029322658126501202,7.3248,6,0,5,9,4,2,11,8,0,2,4,4,5,3,8,36,726,219,73,1061,False
CWE-362_CVE-2022-20567_0_vuln.cpg,1011,3120,0.003055498428181097,6.172106824925816,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,412,104,0,826,False
CWE-200_CVE-2012-6549_0_vuln.cpg,1192,4407,0.0031042381620543335,7.394295302013423,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,649,218,84,1003,False
CWE-119_CVE-2022-3545_0_vuln.cpg,1459,6627,0.003115330698911538,9.084304318026046,11,1,9,9,4,2,11,8,0,1,4,4,5,3,8,35,1251,391,276,1270,False
CWE-416_CVE-2021-4028_0_vuln.cpg,1288,5022,0.0030295791165356385,7.798136645962733,13,0,12,9,4,2,11,8,0,1,4,4,5,3,8,35,778,263,173,1101,False
CWE-264_CVE-2016-3841_7_vuln.cpg,1446,6840,0.00327355740929518,9.46058091286307,13,0,12,9,5,2,11,9,0,1,5,5,6,4,10,37,1352,414,299,1258,False
CWE-787_CVE-2017-17806_1_vuln.cpg,1026,3189,0.0030323776921979744,6.216374269005848,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,430,108,0,840,False
CWE-787_CVE-2021-27365_0_vuln.cpg,1105,3708,0.0030395435766279754,6.71131221719457,2,0,1,10,4,2,11,8,0,1,4,4,5,3,8,36,521,156,39,917,False
CWE-264_CVE-2013-1858_1_vuln.cpg,1165,3938,0.002904001297877675,6.760515021459227,5,0,4,11,4,3,12,9,1,2,4,4,5,3,8,39,555,170,41,976,False
CWE-476_CVE-2020-27830_0_vuln.cpg,1130,3911,0.003065599598673742,6.92212389380531,4,0,3,9,4,2,11,8,0,1,5,4,5,3,8,36,536,177,56,944,False
CWE-200_CVE-2018-16862_0_vuln.cpg,1090,3595,0.0030286181245313855,6.5963302752293576,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,522,142,14,905,False
CWE-20_CVE-2021-3655_1_vuln.cpg,1237,4504,0.002945847166518851,7.2821341956346,5,1,3,9,4,2,11,8,0,1,4,4,5,3,8,35,741,202,86,1045,False
CWE-125_CVE-2022-20132_1_vuln.cpg,1379,5760,0.0030311609662246573,8.353879622915155,8,1,6,10,4,3,11,8,0,1,4,4,5,3,8,37,1028,323,123,1185,False
CWE-416_CVE-2020-36387_4_vuln.cpg,1107,3738,0.003053068505368598,6.753387533875339,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,566,151,23,922,False
CWE-476_CVE-2016-10147_1_vuln.cpg,1437,6088,0.002950281362246866,8.473208072373,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,920,369,214,1245,False
CWE-362_CVE-2015-8839_2_vuln.cpg,1203,4257,0.0029439711868415484,7.077306733167083,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,670,191,36,1014,False
CWE-476_CVE-2022-3105_0_vuln.cpg,1373,5947,0.0031569906081254685,8.662782228696285,8,1,6,9,4,2,12,9,2,1,5,5,6,3,9,39,1043,330,274,1183,False
CWE-476_CVE-2020-12364_0_vuln.cpg,1150,3956,0.00299390774586597,6.88,2,1,0,9,4,2,11,8,0,1,4,4,5,3,8,35,600,170,11,964,False
